toko_id,Page_URL,Title,Harga,Rating,Review,Alamat,No_Telp,Phone_Numb,Phone_Num,Latitude,Longitude,type,jenis
1181,"https://www.google.com/maps/place/Angkringan+Kopi+Jos+Lik+Man/@-7.7822734,110.3653327,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a58258545add9:0x92ce1fde42439ef9!8m2!3d-7.7822734!4d110.3653327!16s%2Fg%2F11bxdv0vtm?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Angkringan Kopi Jos Lik Man,Rp 1–25.000,4.5,3921,"Ps. Kranggan, Jl. Poncowinatan No.7, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55232",,,,-7.7822734,110.3653327,minuman,kopijoss
1182,"https://www.google.com/maps/place/Kopi+Jos+Malioboro/@-7.7966685,110.3654588,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a578dd6a328db:0x28c0d9a4f0aebb43!8m2!3d-7.7966685!4d110.3654588!16s%2Fg%2F11h3l0lxs6?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Kopi Jos Malioboro,Rp 1–25.000,4.5,380,"Jl. Margo Mulyo No.102, Ngupasan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55122",0882-9140-428,,,-7.7966685,110.3654588,minuman,kopijoss
1183,"https://www.google.com/maps/place/Kopi+Joss+'Lek+No'/@-7.7897732,110.3650127,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5825855fbd6d:0xf268acf77593b86f!8m2!3d-7.7897732!4d110.3650127!16s%2Fg%2F11f101lt1v?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Kopi Joss 'Lek No',Rp 1–25.000,4.5,445,"Jl. Ps. Kembang, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271",,"6968+32 Sosromenduran, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
6968+32 Sosromenduran, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.7897732,110.3650127,minuman,kopijoss
1184,"https://www.google.com/maps/place/Angkringan+Kopi+Joss+Tiara/@-7.7887742,110.3654113,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5825985e1857:0x649912f0a31c8891!8m2!3d-7.7887742!4d110.3654113!16s%2Fg%2F11bx1q9nr3?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Angkringan Kopi Joss Tiara,Rp 1–50.000,4.4,904,"Jl. Ps. Kembang, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271",,,,-7.7887742,110.3654113,minuman,kopijoss
1185,"https://www.google.com/maps/place/KOPI+JOSS+MBAK+SISKA+Slasar+Malioboro/@-7.789792,110.3649046,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a594ce387a803:0xbd7767cc9f658c3!8m2!3d-7.789792!4d110.3649046!16s%2Fg%2F11n8zxbmll?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",KOPI JOSS MBAK SISKA Slasar Malioboro,Rp 1–25.000,4.5,94,"Jl. Malioboro, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271",,,,-7.789792,110.3649046,minuman,kopijoss
1186,"https://www.google.com/maps/place/KOPI+JOS+LEK+NAN/@-7.7910944,110.3711451,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5947a94453af:0x7937dcf00c267116!8m2!3d-7.7910944!4d110.3711451!16s%2Fg%2F11rqmy4yfw?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",KOPI JOS LEK NAN,,5.0,1,"695C+HF6, Gg. Hansip Karno Waluyo, Tegal Panggung, Kec. Danurejan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55212",,,,-7.7910944,110.3711451,minuman,kopijoss
1187,"https://www.google.com/maps/place/Kopi+Joss+Aan+Gandul/@-7.8013008,110.3576425,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a578b7f4df10b:0x7784a3537f89d1ba!8m2!3d-7.8013008!4d110.3576425!16s%2Fg%2F11hck8hrk4?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Kopi Joss Aan Gandul,,4.3,39,"Jl. KH. Ahmad Dahlan No.109, Notoprajan, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55262",,,,-7.8013008,110.3576425,minuman,kopijoss
1188,"https://www.google.com/maps/place/Kopi+Jos+Mbah+Darmo/@-7.7897358,110.3651691,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59c625929a83:0x45f2b1f2756cd639!8m2!3d-7.7897358!4d110.3651691!16s%2Fg%2F11sp97_p17?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Kopi Jos Mbah Darmo,Rp 1–25.000,5.0,42,"Selasar, Jl. Malioboro, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271",0878-3841-3084,0878-3841-3084,"
0878-3841-3084",-7.7897358,110.3651691,minuman,kopijoss
1189,"https://www.google.com/maps/place/Angkringan+Kopi+Jos+Lik+Man+-+Selasar+Malioboro/@-7.7897264,110.3649859,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59e50111c1e3:0x2334175837e48764!8m2!3d-7.7897264!4d110.3649859!16s%2Fg%2F11p64_q6r0?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Angkringan Kopi Jos Lik Man - Selasar Malioboro,Rp 1–25.000,4.4,706,"Jl. Ps. Kembang No.3, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271",,,,-7.7897264,110.3649859,minuman,kopijoss
1190,"https://www.google.com/maps/place/Kopi+Joss+GowoTresno/@-7.792524,110.3677106,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59a3f947aa1d:0x74275b0cdbf91727!8m2!3d-7.792524!4d110.3677106!16s%2Fg%2F11nngbxw5g?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Kopi Joss GowoTresno,Rp 25–50 rb,4.6,11,"Jl. Mataram No.78, Suryatmajan, Kec. Danurejan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55213",0895-2366-8887,0895-2366-8887,"
0895-2366-8887",-7.792524,110.3677106,minuman,kopijoss
1191,"https://www.google.com/maps/place/Kopi+Joss+99+Jogja(%EA%A6%8F%EA%A6%BA%EA%A6%B4%EA%A6%A5%EA%A6%B6%EA%A6%97%EA%A6%BA%EA%A6%B4%EA%A6%B1%EA%A7%80%EA%A6%B1%EA%A7%80)/@-7.7923276,110.3677477,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59f71665c2bf:0xb3c3b5697587d4c3!8m2!3d-7.7923276!4d110.3677477!16s%2Fg%2F11j4dnkqbw?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Kopi Joss 99 Jogja(ꦏꦺꦴꦥꦶꦗꦺꦴꦱ꧀ꦱ꧀),,4.3,7,"Jl. Mataram No.83, Suryatmajan, Kec. Danurejan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55213",,,,-7.7923276,110.3677477,minuman,kopijoss
1192,"https://www.google.com/maps/place/Kopi+Joss+Djakdjok/@-7.791874,110.3658212,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59acf0bff7fb:0xf40545dcf7ccf837!8m2!3d-7.791874!4d110.3658212!16s%2Fg%2F11kn0mr1g0?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Kopi Joss Djakdjok,,4.9,32,"Jl. Malioboro, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271",0896-6988-0945,"6958+78 Sosromenduran, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
6958+78 Sosromenduran, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.791874,110.3658212,minuman,kopijoss
1193,"https://www.google.com/maps/place/Angkringan+Kopi+Joss+Pak+Tomi/@-7.7892959,110.3689677,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a582f186c4ceb:0x1da12be3eae71b26!8m2!3d-7.7892959!4d110.3689677!16s%2Fg%2F11bwf6mc60?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Angkringan Kopi Joss Pak Tomi,Rp 1–25.000,4.3,1175,"No Jl. Abu Bakar Ali No.7, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224",,"6969+7H Kotabaru, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
6969+7H Kotabaru, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.7892959,110.3689677,minuman,kopijoss
1194,"https://www.google.com/maps/place/Angkringan+Kopi+Jos+Pak+Antun+(%EA%A6%84%EA%A6%81%EA%A6%8F%EA%A6%BF%EA%A6%B6%EA%A6%94%EA%A6%A4%EA%A7%80%EA%A6%8F%EA%A6%BA%EA%A6%B4%EA%A6%A5%EA%A6%B6%EA%A6%97%EA%A6%BA%EA%A6%B4%EA%A6%B1%EA%A7%80%EA%A6%A5%EA%A6%8F%EA%A7%80%EA%A6%84%EA%A6%A4%EA%A7%80%EA%A6%A0%EA%A6%B8%EA%A6%A4%EA%A7%80)/@-7.786583,110.3667541,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a582ff5a06441:0xfce72ecd91cd9de4!8m2!3d-7.786583!4d110.3667541!16s%2Fg%2F11c1pkqk7s?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Angkringan Kopi Jos Pak Antun (ꦄꦁꦏꦿꦶꦔꦤ꧀ꦏꦺꦴꦥꦶꦗꦺꦴꦱ꧀ꦥꦏ꧀ꦄꦤ꧀ꦠꦸꦤ꧀),Rp 1–25.000,4.5,348,"Jl. P. Mangkubumi No.22B, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",0812-2617-0904,,,-7.786583,110.3667541,minuman,kopijoss
1195,"https://www.google.com/maps/place/Kopi+Joos+Pak+Jon+(Kopi+Arang)/@-7.8120478,110.3639102,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5797291b767b:0xd43991bf96352092!8m2!3d-7.8120478!4d110.3639102!16s%2Fg%2F11gbk43zqb?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Kopi Joos Pak Jon (Kopi Arang),,4.6,20,"59Q7+5HM, Jl. Alun Alun Kidul, Patehan, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55133",,,,-7.8120478,110.3639102,minuman,kopijoss
1196,"https://www.google.com/maps/place/Angkringan+Kopi+Joss+Tugu+Mbak+Lina/@-7.783263,110.3671516,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a58307decf273:0x8cbdc6f17ef296d9!8m2!3d-7.783263!4d110.3671516!16s%2Fg%2F11cjj56d7z?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Angkringan Kopi Joss Tugu Mbak Lina,Rp 1–25.000,4.3,224,"Jl. P. Mangkubumi No.62, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",,"6988+MV Gowongan, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
6988+MV Gowongan, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.783263,110.3671516,minuman,kopijoss
1197,"https://www.google.com/maps/place/Kopi+Arang+Malioboro/@-7.7908454,110.3668594,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a58286fffffeb:0x73e5f63112954bd7!8m2!3d-7.7908454!4d110.3668594!16s%2Fg%2F11c55k3t7s?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Kopi Arang Malioboro,,4.5,183,"Inna Garuda Area, Jl. Malioboro No.60, Suryatmajan, Kec. Danurejan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55213",,(0274) 566353,"
(0274) 566353",-7.7908454,110.3668594,minuman,kopijoss
1198,"https://www.google.com/maps/place/Angkringan+Kopi+Jos+Gejayan/@-7.7671809,110.391579,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59ba6ee13873:0xb2c5794c9a21cca1!8m2!3d-7.7671809!4d110.391579!16s%2Fg%2F11dxj0cdpw?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Angkringan Kopi Jos Gejayan,,4.7,26,"Jl. Affandi 2 No.45, Karang Gayam, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",0858-0134-0786,"69MR+4J Caturtunggal, Kabupaten Sleman, Daerah Istimewa Yogyakarta","
69MR+4J Caturtunggal, Kabupaten Sleman, Daerah Istimewa Yogyakarta",-7.7671809,110.391579,minuman,kopijoss
1199,"https://www.google.com/maps/place/Angkringan+Kopi+Joss+Pak+Gondrong/@-7.7886567,110.3654165,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59315ee89f4d:0x706e28f3ff4fc1f2!8m2!3d-7.7886567!4d110.3654165!16s%2Fg%2F11gjj30rct?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Angkringan Kopi Joss Pak Gondrong,Rp 1–25.000,4.1,61,"Jl. Wongsodirjan No.10, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271",0878-3975-2109,0878-3975-2109,"
0878-3975-2109",-7.7886567,110.3654165,minuman,kopijoss
1200,"https://www.google.com/maps/place/Kopi+Joss+Ngaawe/@-7.8226791,110.4250169,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a571f1668c81f:0x1f569b16357511c6!8m2!3d-7.8226791!4d110.4250169!16s%2Fg%2F11h_409jws?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Kopi Joss Ngaawe,Rp 1–25.000,4.7,65,"Jalan Wonosari, barat pasar No.km 8, Sekarsuli, Kec. Berbah, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55196",0822-7993-1535,0822-7993-1535,"
0822-7993-1535",-7.8226791,110.4250169,minuman,kopijoss
1201,"https://www.google.com/maps/place/Angkringan+Kopi+Jos+Pak+Jarot/@-7.7842752,110.3670068,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a594fe86f9b85:0x66a947933b1e10fc!8m2!3d-7.7842752!4d110.3670068!16s%2Fg%2F11gy3mw0wr?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Angkringan Kopi Jos Pak Jarot,,4.8,20,"Jl. Margomulyo No.58, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",0898-1616-489,"6988+7R Gowongan, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
6988+7R Gowongan, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.7842752,110.3670068,minuman,kopijoss
1202,"https://www.google.com/maps/place/Kopi+Joss+bedjo/@-7.7965431,110.3669391,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57f6505b70c9:0x3060478fc3084960!8m2!3d-7.7965431!4d110.3669391!16s%2Fg%2F11wp4l2dwk?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Kopi Joss bedjo,,5.0,1,"Jl. Ketandan Lor, Suryatmajan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55213",0858-0007-4767,,,-7.7965431,110.3669391,minuman,kopijoss
1203,"https://www.google.com/maps/place/Kopi+joss+jamat/@-7.79353,110.367761,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5907a2e37153:0x6d69923f4ed3efe3!8m2!3d-7.79353!4d110.367761!16s%2Fg%2F11rb8w9w07?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Kopi joss jamat,,5.0,4,"Jl. Suryatmajan No.66, Suryatmajan, Kec. Danurejan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55213",0822-4201-1021,0822-4201-1021,"
0822-4201-1021",-7.79353,110.367761,minuman,kopijoss
1204,"https://www.google.com/maps/place/Angkringan+Kopi+Joss+Yonggarantau/@-7.7897581,110.3649452,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59211cc1c09b:0x1eca78724061ebc6!8m2!3d-7.7897581!4d110.3649452!16s%2Fg%2F11v75thx8q?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Angkringan Kopi Joss Yonggarantau,,5.0,1,"6967+3XW, Jl. Ps. Kembang, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta",,,,-7.7897581,110.3649452,minuman,kopijoss
1205,"https://www.google.com/maps/place/Angkringan+Kopi+Joss+Mas+Nathan/@-7.786607,110.3686284,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a598017b2906d:0x5fbda04809861f43!8m2!3d-7.786607!4d110.3686284!16s%2Fg%2F11sj9rvwgj?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Angkringan Kopi Joss Mas Nathan,Rp 1–25.000,4.9,26,"Jl. Ahmad Jazuli, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 52353",0857-7610-2098,0857-7610-2098,"
0857-7610-2098",-7.786607,110.3686284,minuman,kopijoss
1206,"https://www.google.com/maps/place/Loko+Cafe+-+Malioboro/@-7.7898035,110.3657669,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59860a4f83d1:0x7cb25403089474ed!8m2!3d-7.7898035!4d110.3657669!16s%2Fg%2F11f616bfcc?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Loko Cafe - Malioboro,Rp 25–50 rb,4.5,7480,"Komp. Ps. Kembang, Jl. Ps. Kembang, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271",0814-1090-9860,,,-7.7898035,110.3657669,minuman,kopijoss
1207,"https://www.google.com/maps/place/Angkringan+Kopi+Jos+Baskot+Si+Well/@-7.7702629,110.361492,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59fe57e6d721:0x8b16301225030971!8m2!3d-7.7702629!4d110.361492!16s%2Fg%2F11gh9590w9?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Angkringan Kopi Jos Baskot Si Well,,4.9,15,"69H6+VHX, Jl. Magelang - Yogyakarta, Karangwaru, Kec. Tegalrejo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55242",0895-3989-86269,,,-7.7702629,110.361492,minuman,kopijoss
1208,"https://www.google.com/maps/place/LOKIO+X-press/@-7.8032419,110.3657595,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a57ed30f7ca09:0xbd361d7a0ba73819!8m2!3d-7.8032419!4d110.3657595!16s%2Fg%2F11v0gwf3lb?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",LOKIO X-press,Rp 1–25.000,4.8,24,"Jl. Pekapalan Timur No.7, Prawirodirjan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55132",0813-4150-2071,,,-7.8032419,110.3657595,minuman,kopijoss
1209,"https://www.google.com/maps/place/Angkringan+Kopi+Joss+Tugu+Pak+Tris/@-7.7841089,110.3670564,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a583073e370ff:0xd1b0beb3f8757ac3!8m2!3d-7.7841089!4d110.3670564!16s%2Fg%2F11j2fly1rg?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Angkringan Kopi Joss Tugu Pak Tris,Rp 1–25.000,4.1,18,"Jl. Margo Utomo No.1, RW.001, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",0896-7190-3008,0896-7190-3008,"
0896-7190-3008",-7.7841089,110.3670564,minuman,kopijoss
1210,"https://www.google.com/maps/place/Angkringan+Kopi+Jos+VIRGO/@-7.7887357,110.3652179,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59583fb80f5f:0x8ea77269d83de5a9!8m2!3d-7.7887357!4d110.3652179!16s%2Fg%2F11gl0f_c6k?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Angkringan Kopi Jos VIRGO,,4.5,11,"6968+G34, Jl. Wongsodirjan, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55231",,,,-7.7887357,110.3652179,minuman,kopijoss
1211,"https://www.google.com/maps/place/Kopi+Johar,+Kedai+Kopi+Yogyakarta/@-7.7745009,110.3951295,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59dd9e1387d3:0x9d83be451e6413c5!8m2!3d-7.7745009!4d110.3951295!16s%2Fg%2F11frf_8jsy?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D","Kopi Johar, Kedai Kopi Yogyakarta",Rp 1–50.000,5.0,66,"Jl. Beo. 42 A, Mrican, Caturtunggal, Kec. Depok, Sleman, Yogyakarta, Special Region of Yogyakarta 55281",,,,-7.7745009,110.3951295,minuman,kopijoss
1212,"https://www.google.com/maps/place/Kopi+Jos+Bang+W/@-7.7897733,110.3650583,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5967c24f9db1:0xfbee7d5c8aecea4a!8m2!3d-7.7897733!4d110.3650583!16s%2Fg%2F11l27rz54p?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Kopi Jos Bang W,,5.0,3,"Jl. Ps. Kembang No.1, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271",0812-1923-7460,0812-1923-7460,"
0812-1923-7460",-7.7897733,110.3650583,minuman,kopijoss
1213,"https://www.google.com/maps/place/Angkringan+Kopi+Jos+Pak+Hendrix/@-7.7891994,110.3663698,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a590040a7834d:0x5f41cdefe71207b8!8m2!3d-7.7891994!4d110.3663698!16s%2Fg%2F11lp90s71x?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Angkringan Kopi Jos Pak Hendrix,Rp 1–25.000,3.9,69,"6968+8GH, Jl. Margo Utomo, Sosromenduran, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta",,,,-7.7891994,110.3663698,minuman,kopijoss
1214,"https://www.google.com/maps/place/Angkringan+Kopi+Jos+Pak+Abdul/@-7.7859861,110.3669538,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a599e1f3bf0fd:0xb431d700b04c6f0d!8m2!3d-7.7859861!4d110.3669538!16s%2Fg%2F11r99vzwh8?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Angkringan Kopi Jos Pak Abdul,,4.3,3,"6978+JQ4, Jl. P. Mangkubumi, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233",0858-0123-5145,,,-7.7859861,110.3669538,minuman,kopijoss
1215,"https://www.google.com/maps/place/Angkringan+Kopi+Joss+Saka+Joyo/@-7.8272537,110.3900753,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a570da25e52f3:0xa2d545f4d54e8032!8m2!3d-7.8272537!4d110.3900753!16s%2Fg%2F11stqgc5qm?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",Angkringan Kopi Joss Saka Joyo,,5.0,1,"Jl. Imogiri Tim. No.117, Giwangan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55163",0856-0072-0918,"59FR+32 Giwangan, Kota Yogyakarta, Daerah Istimewa Yogyakarta","
59FR+32 Giwangan, Kota Yogyakarta, Daerah Istimewa Yogyakarta",-7.8272537,110.3900753,minuman,kopijoss
1216,"https://www.google.com/maps/place/ANGKRINGAN+KOPI+JOSS+PAK+WIK/@-7.758475,110.3695312,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a59ed72644b55:0xba94d70a971db01e!8m2!3d-7.758475!4d110.3695312!16s%2Fg%2F11rgnrl4tt?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D",ANGKRINGAN KOPI JOSS PAK WIK,Rp 1–25.000,4.4,10,"Jl. Monumen Jogja Kembali No.74, Gemawang, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284",0878-9632-2174,0878-9632-2174,"
0878-9632-2174",-7.758475,110.3695312,minuman,kopijoss
1217,"https://www.google.com/maps/place/Angkringan+%22Kopi+Jos%22+%22Pinggir+Rel%22/@-7.7900363,110.3784868,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a582caca62c13:0x79ee482f117702df!8m2!3d-7.7900363!4d110.3784868!16s%2Fg%2F11r_vn_ppr?authuser=0&hl=id&entry=ttu&g_ep=EgoyMDI1MDUxMy4xIKXMDSoJLDEwMjExNDUzSAFQAw%3D%3D","Angkringan ""Kopi Jos"" ""Pinggir Rel""",,5.0,3,"695H+X9Q, Jl. Argolubang, Baciro, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55225",,,,-7.7900363,110.3784868,minuman,kopijoss
